company_name,symbol
KHFM Hospitality & Facility Management Services Ltd.,KHFMSM
KHFM Hospitality & Facility Management Services Ltd.,KHFM-REST
Campus Activewear Ltd.,CAMPUSEQ
Krystal Integrated Services Ltd.,KRYSTALEQ
Proventus Agrocom Ltd.,PROVSM
Usha Financial Services Ltd.,USHAFINST
Party Cruisers Ltd.,PARTYCRUSSM
DU Digital Global Ltd.,DUGLOBALSM
DU Digital Global Ltd.,DUDIG-REST
Dynamic Services & Security Ltd.,DYNAMICST
Bombay Metrics Supply Chain Ltd.,BMETRICSSM
PB Fintech Ltd.,POLICYBZREQ
One97 Communications Ltd.,PAYTMEQ
Honasa Consumer Ltd.,HONASAEQ
eMudhra Ltd.,EMUDHRAEQ
Dreamfolks Services Ltd.,DREAMFOLKSEQ
Lloyds Luxuries Ltd.,LLOYDSSM
Integrated Personnel Services Ltd.,IPSLSM
Radiant Cash Management Services Ltd.,RADIANTCMSEQ
Infollion Research Services Ltd.,INFOLLIONSM
Service Care Ltd.,SERVICESM
E Factor Experiences Ltd.,EFACTORSM
Winny Immigration & Education Services Ltd.,WINNYSM
Diensten Tech Ltd.,DTLSM
Vision Infra Equipment Solutions Ltd.,VIESLSM
Envirotech Systems Ltd.,ENVIROSM
Sintex Industries Ltd.,SINTEXEQ1
Sintex Industries Ltd.,SINTEXBE
Blue Star Ltd.,BLUESTARCOEQ
Century Textiles & Industries Ltd.,ABRELEQ
DCM Ltd.,DCMEQ1
DCM Ltd.,DCMBE
Grasim Industries Ltd.,GRASIMEQ
Grasim Industries Ltd.,GRASIMPP1E1
Grasim Industries Ltd.,GRASIM-REBE
Akzo Nobel India Ltd.,AKZOINDIAEQ
Kesoram Industries Ltd.,KESORAMINDEQ
Kesoram Industries Ltd.,KILPPE1
Kesoram Industries Ltd.,KIL-REBE
Kothari Industrial Corporation Ltd.,KOTHARINDLBE
Larsen & Toubro Ltd.,LTEQ
Rallis India Ltd.,RALLISEQ1
Rallis India Ltd.,RALLISEQ
Standard Industries Ltd.,STDINDEQ1
Standard Industries Ltd.,SILBE
Voltas Ltd.,VOLTASEQ
Zenith Steel Pipes & Industries Ltd.,ZENITHSTLBE
3M India Ltd.,3MINDIAEQ
Andhra Sugars Ltd.,ANDHRSUGAREQ1
Andhra Sugars Ltd.,ANDHRSUGAREQ
DCM Shriram Industries Ltd.,DCMSRINDEQ
DCM Shriram Ltd.,DCMSRMCONSEQ1
DCM Shriram Ltd.,DCMSHRIRAMEQ
Texmaco Infrastructure & Holdings Ltd.,TEXINFRAEQ
Jayaswal Neco Industries Ltd.,JAYNECOINDEQ
Andrew Yule & Company Ltd.,ANDREWYUEQ
BEML Ltd.,BEMLEQ1
BEML Ltd.,BEMLEQ
HMT Ltd.,HMTEQ1
HMT Ltd.,HMTBZ
Sri Havisha Hospitality and Infrastructure Ltd.,SHAKTIGASEQ1
Sri Havisha Hospitality and Infrastructure Ltd.,HAVISHABE
Container Corporation of India Ltd.,CONCOREQ
Godawari Power & Ispat Ltd.,GPILEQ
Technocraft Industries (India) Ltd.,TIILEQ
Abhishek Corporation Ltd.,ABHISHEKEQ
SRS Ltd.,SRSLTDBZ
TCPL Packaging Ltd.,TCPLPACKEQ
Kokuyo Camlin Ltd.,KOKUYOCMLNEQ
DIC India Ltd.,COATESINDEQ1
DIC India Ltd.,DICINDBE
Jain Irrigation Systems Ltd.,JISLJALEQSEQ
Jain Irrigation Systems Ltd.,JISLDVREQSEQ
Kovilpatti Lakshmi Roller Flour Mills Ltd.,KLRFEQ
Oil Country Tubular Ltd.,OILCOUNTUBEQ1
Oil Country Tubular Ltd.,OILCOUNTUBBE
Voith Paper Fabrics India Ltd.,PORRITSPENBE
Vedanta Ltd.,VEDLT0
Vedanta Ltd.,VEDLEQ
Vedanta Ltd.,VEDLP1
Infomedia Press Ltd.,TATAPRESSEQ1
Infomedia Press Ltd.,INFOMEDIABE
Wimco Ltd.,WIMCOEQ1
Wimco Ltd.,WIMCOLTDBE
De Nora India Ltd.,TITANOCOMPEQ1
De Nora India Ltd.,DENORAEQ
Hindustan Oil Exploration Company Ltd.,HINDOILEXPEQ1
Hindustan Oil Exploration Company Ltd.,HINDOILEXPEQ
Navneet Education Ltd.,NAVNETEDULEQ
Reliance Industrial InfraStructure Ltd.,RIILEQ1
Reliance Industrial InfraStructure Ltd.,RIILEQ
Poddar Housing and Development Ltd.,PODDARHOUSBZ
Cheviot Company Ltd.,CHEVIOTEQ
Alphageo (India) Ltd.,ALPHAGEOBE
AI Champdany Industries Ltd.,AICHAMPBE
Ashapura Minechem Ltd.,ASHAPURMINEQ1
Ashapura Minechem Ltd.,ASHAPURMINEQ
Aspinwall and Company Ltd.,ASPINWALLEQ
Atcom Technologies Ltd.,ATCOMBE
Zee Entertainment Enterprises Ltd.,ZEELEQ
Zee Entertainment Enterprises Ltd.,ZEELP2
Control Print Ltd.,CONTROLPREQ
Mahindra EPC Irrigation Ltd.,MAHEPCEQ
International Conveyors Ltd.,INTLCONVEQ
International Travel House Ltd.,INTLTRAVHSEQ1
International Travel House Ltd.,INTLTRAVHSEQ
KDDL Ltd.,KDDLEQ
KDDL Ltd.,KDDL-REBE
Gloster Ltd.,GLOSTERLTDEQ
MPS Ltd.,MPSLTDEQ
Orient Press Ltd.,ORIENTPRESEQ1
Orient Press Ltd.,ORIENTLTDEQ
Phoenix International Ltd.,PHOENXINTLEQ1
Phoenix International Ltd.,PHOENXINTLEQ
Pidilite Industries Ltd.,PIDILITINDEQ
Ashram Online.com Ltd.,TATIASKYLNBE
Uniworth International Ltd.,UNIWORTINTBE
Vimta Labs Ltd.,VIMTALABSEQ
The Western India Plywood Ltd.,WIPLEQ
Blue Dart Express Ltd.,BLUEDARTEQ1
Blue Dart Express Ltd.,BLUEDARTEQ
Blue Dart Express Ltd.,BLUEDARTN1
Blue Dart Express Ltd.,BLUEDARTN2
Blue Dart Express Ltd.,BLUEDARTN3
DSJ Keep Learning Ltd.,DALALSTCOMEQ1
DSJ Keep Learning Ltd.,KEEPLEARNBE
DSJ Keep Learning Ltd.,KEEPLN-REBE
Wim Plast Ltd.,WIMPLASTEQ1
Wim Plast Ltd.,WIMPLASTEQ
Antarctica Ltd.,ANTGRAPHICEQ1
Antarctica Ltd.,ANTGRAPHICBE
Websol Energy Systems Ltd.,WEBELSOLAREQ
Dolphin Offshore Enterprises (India) Ltd.,DOLPHINBE
Taneja Aerospace & Aviation Ltd.,TANEJAEROBE
Selan Exploration Technology Ltd.,SELANEQ
Dredging Corporation Of India Ltd.,DREDGECORPEQ
MPL Plastics Ltd.,MILTONPLASEQ1
MPL Plastics Ltd.,MILTONPLASEQ
Goldiam International Ltd.,GOLDIAMEQ
Bright Brothers Ltd.,BRIGHTBROSBE
Banaras Beads Ltd.,BANARBEADSEQ
Faze Three Ltd.,FAZE3QEQ
Ruchi Infrastructure Ltd.,RUCHINFRAEQ1
Ruchi Infrastructure Ltd.,RUCHINFRABE
Alps Industries Ltd.,ALPSINDUSEQ1
Alps Industries Ltd.,ALPSINDUSBE
Sri Adhikari Brothers Television Network Ltd.,SABTNLBE
Linc Ltd.,LINCEQ
Sambhaav Media Ltd.,PERLENGINFEQ1
Sambhaav Media Ltd.,SAMBHAAVEQ
Sundaram Multi Pap Ltd.,SUNDARAMEQ
Ambica Agarbathies & Aroma Industries Ltd.,AMBICAAGAREQ
Archies Ltd.,ARCHIESBE
Sarthak Industries Ltd.,SARTHAKINDEQ
Jain Studios Ltd.,JAINSTUDIOBZ
Signet Industries Ltd.,SIGINDEQ
Genesys International Corporation Ltd.,GENESYSEQ
Securekloud Technologies Ltd.,SECURKLOUDEQ
Strides Pharma Science Ltd.,STAREQ1
Strides Pharma Science Ltd.,STAREQ
Repro India Ltd.,REPROEQ
International Constructions Ltd.,SUBCAPCITYEQ
BSE Ltd.,BSEEQ
BSE Ltd.,SS6535
ABM International Ltd.,ABMINTLLTDEQ
North Eastern Carrying Corporation Ltd.,NECCLTDBE
North Eastern Carrying Corporation Ltd.,NECCLTDPPE1
North Eastern Carrying Corporation Ltd.,NECLTD-REBE
Manaksia Ltd.,MANAKSIAEQ
Mallcom (India) Ltd.,MALLCOMBE
Arihant Superstructures Ltd.,ARIHANTSUPEQ
Inox Leisure Ltd.,INOXLEISUREQ
SKIL Infrastructure Ltd.,SKILBZ
Kalyani Commercials Ltd.,KALYANIBE
Gulshan Polyols Ltd.,GULPOLYEQ
Max Estates Ltd.,MAXESTATESEQ
Triveni Turbine Ltd.,TRITURBINEEQ
Steel Exchange India Ltd.,STEELXINDEQ
JSW Holdings Ltd.,JSWHLEQ
Everest Kanto Cylinder Ltd.,EKCEQ
LT Foods Ltd.,LTFOODSEQ
Sicagen India Ltd.,SICAGENEQ
Time Technoplast Ltd.,TIMETECHNOEQ
Refex Industries Ltd.,REFEXBE
Refex Industries Ltd.,REFEX-REBE
Medi Assist Healthcare Services Ltd.,MEDIASSISTEQ
Va Tech Wabag Ltd.,WABAGEQ
Adani Ports & Special Economic Zone Ltd.,ADANIPORTSEQ
TVS Supply Chain Solutions Ltd.,TVSSCSEQ
Indian Energy Exchange Ltd.,IEXEQ
Sah Polymers Ltd.,SAHEQ
Somi Conveyor Beltings Ltd.,SOMICONVEYBE
Lux Industries Ltd.,LUXINDEQ
Kaya Ltd.,KAYABE
Dishman Carbogen Amcis Ltd.,DCALEQ
IIFL Securities Ltd.,IIFLSECEQ
Mahindra Logistics Ltd.,MAHLOGEQ
Yaari Digital Integrated Services Ltd,YAARIEQ
Future Market Networks Ltd.,FMNLBE
Kesar Terminals & Infrastructure Ltd.,KTILEQ
L&T Finance Ltd.,LTFEQ
L&T Finance Ltd.,L&TFH-REBE
Techno Electric & Engineering Company Ltd.,TECHNOEEQ
Career Point Ltd.,CAREERPBE
Eureka Forbes Ltd.,EUREKAFORBEQ
Adani Total Gas Ltd.,ATGLEQ
AGS Transact Technologies Ltd.,AGSTRAEQ
Bil Energy Systems Ltd.,BILENERGYBZ
Zee Learn Ltd.,ZEELEARNEQ
Gravita India Ltd.,GRAVITAEQ
Ducon Infratechnologies Ltd.,DUCONEQ
Ducon Infratechnologies Ltd.,DUCON-REBE
Jubilant Industries Ltd.,JUBLINDSEQ
Surana Solar Ltd.,SURANASOLBE
Lovable Lingerie Ltd.,LOVABLEBE
Future Consumer Ltd.,FCONSUMERBE
Manaksia Aluminium Company Ltd.,MANAKALUCOEQ
Manaksia Coated Metals & Industries Ltd.,MANAKCOATBE
RHI Magnesita India Ltd.,RHIMEQ
Hexa Tradex Ltd.,HEXATRADEXBE
Aadhar Housing Finance Ltd.,AADHARHFCEQ
Vikas Lifecare Ltd.,VIKASLIFEEQ
Vikas Lifecare Ltd.,VLIFEPPE1
Vikas Lifecare Ltd.,VLIFE-REBE
Vikas Lifecare Ltd.,VLIFE-RE1BE
RattanIndia Enterprises Ltd.,RTNINDIAEQ
Prozone Realty Ltd.,PROZONEREQ
Gopal Snacks Ltd.,GOPALEQ
Perfect Infraengineers Ltd.,PERFECTST
Perfect Infraengineers Ltd.,PERFECTPPE1
Perfect Infraengineers Ltd.,PERF-REST
Clean Science & Technology Ltd.,CLEANEQ
IFGL Refractories Ltd.,IFGLEXPOREQ
Kaynes Technology India Ltd.,KAYNESEQ
TCI Express Ltd.,TCIEXPEQ
Cinevista Ltd.,CINEVISTAEQ1
Cinevista Ltd.,CINEVISTAEQ
Tips Music Ltd.,TIPSINDLTDEQ1
Tips Music Ltd.,TIPSMUSICEQ
Padmalaya Telefilms Ltd.,PADMALAYATBE
Creative Eye Ltd.,CREATIVEYEEQ1
Creative Eye Ltd.,CREATIVEYEEQ
Pritish Nandy Communications Ltd.,PNCEQ1
Pritish Nandy Communications Ltd.,PNCEQ
Mukta Arts Ltd.,MUKTAARTSEQ1
Mukta Arts Ltd.,MUKTAARTSBE
Balaji Telefilms Ltd.,BALAJITELEEQ1
Balaji Telefilms Ltd.,BALAJITELEBE
Next Mediaworks Ltd.,MID-DAYEQ1
Next Mediaworks Ltd.,NEXTMEDIABE
Radaan Mediaworks (I) Ltd.,RADAANBE
BAG Films & Media Ltd.,BAGFILMSEQ
TV Today Network Ltd.,TVTODAYEQ
PVR INOX Ltd.,PVRINOXEQ
PVR INOX Ltd.,PVR-REBE
New Delhi Television Ltd.,NDTVEQ
Cyber Media (India) Ltd.,CYBERMEDIAEQ
Cyber Media Research & Services Ltd.,CMRSLSM
Entertainment Network (India) Ltd.,ENILEQ
Sun TV Network Ltd.,SUNTVEQ
Prime Focus Ltd.,PFOCUSEQ
TV18 Broadcast Ltd.,TV18BRDCSTEQ
TV18 Broadcast Ltd.,IBN18E1
Cineline India Ltd.,CINELINEEQ
SITI Networks Ltd.,SITINETBE
SITI Networks Ltd.,WWILE1
Zee Media Corporation Ltd.,ZEEMEDIABE
Raj Television Network Ltd.,RAJTVBE
Dish TV India Ltd.,DISHTVEQ
Dish TV India Ltd.,DISHTVE2
TV Vision Ltd.,TVVISIONBE
Den Networks Ltd.,DENEQ
Hathway Cable & Datacom Ltd.,HATHWAYEQ
DQ Entertainment (International) Ltd.,DQEBZ
Intrasoft Technologies Ltd.,ISFTBE
Eros International Media Ltd.,EROSMEDIAEQ
GTPL Hathway Ltd.,GTPLEQ
UFO Moviez India Ltd.,UFOEQ
Diligent Media Corporation Ltd.,DNAMEDIABE
Music Broadcast Ltd.,RADIOCITYEQ
Music Broadcast Ltd.,RADIOCITYP1
Shemaroo Entertainment Ltd.,SHEMAROOEQ
Zomato Ltd.,ZOMATOEQ
3rd Rock Multimedia Ltd.,3RDROCKIT
Imagicaaworld Entertainment Ltd.,IMAGICAAEQ
MIG Media Neurons Ltd.,MMNLIT
SAB Events & Governance Now Media Ltd.,SABEVENTSBE
Madhya Pradesh Today Media Ltd.,MPTODAYSM
Vertoz Ltd.,VERTOZEQ
Touchwood Entertainment Ltd.,TOUCHWOODEQ
Silly Monks Entertainment Ltd.,SILLYMONKSEQ
Digicontent Ltd.,DGCONTENTBE
Bodhi Tree Multimedia Ltd.,BTMLEQ
Bodhi Tree Multimedia Ltd.,BTML-REST
Tips Films Ltd.,TIPSFILMSEQ
Phantom Digital Effects Ltd.,PHANTOMFXSM
VELS Film International Ltd.,VELSSM
Basilic Fly Studio Ltd.,BASILICSM
Inspire Films Ltd.,INSPIRESM
Digikore Studios Ltd.,DIGIKORESM
Maxposure Ltd.,MAXPOSURESM
Baweja Studios Ltd.,BAWEJASM
Radiowalla Network Ltd.,RADIOWALLASM
Thinking Hats Entertainment Solutions Ltd.,THESLSM
Abhishek Integrations Ltd.,AILIMITEDST
IRM Energy Ltd.,IRMENERGYEQ
Todays Writing Instruments Ltd.,TODAYSEQ1
Todays Writing Instruments Ltd.,TODAYSBZ
Hindustan Media Ventures Ltd.,HMVLEQ
HT Media Ltd.,HTMEDIAEQ
Jagran Prakashan Ltd.,JAGRANEQ
DB Corp Ltd.,DBCORPEQ
Vasa Retail and Overseas Ltd.,VASASM
DOMS Industries Ltd.,DOMSEQ
Creative Graphics Solutions India Ltd.,CGRAPHICSSM
WOL 3D India Ltd.,WOL3DSM
India Tourism Development Corporation Ltd.,ITDCEQ
Indian Railway Catering & Tourism Corporation Ltd.,IRCTCEQ
Cox & Kings Ltd.,COX&KINGSBZ
Wonderla Holidays Ltd.,WONDERLAEQ
Easy Trip Planners Ltd.,EASEMYTRIPEQ
MOS Utility Ltd.,MOSST
Yatra Online Ltd.,YATRAEQ
Wise Travel India Ltd.,WTICABSM
Ecos (India) Mobility & Hospitality Ltd.,ECOSMOBLTYEQ
RM Drip and Sprinklers Systems Ltd.,RMDRIPST
Polysil Irrigation Systems Ltd.,POLYSILSM
Allcargo Logistics Ltd.,ALLCARGOEQ
Snowman Logistics Ltd.,SNOWMANEQ
Opal Luxury Time Products Ltd.,OPALSZ
Updater Services Ltd.,UDSEQ
Anupam Rasayan India Ltd.,ANURASEQ
SIS Ltd.,SISEQ
Greenlam Industries Ltd.,GREENLAMEQ
Commercial Syn Bags Ltd.,COMSYNEQ
Waaree Energies Ltd.,WAAREEENEREQ
Data Patterns (India) Ltd.,DATAPATTNSEQ
Credo Brands Marketing Ltd.,MUFTIEQ
Crayons Advertising Ltd.,CRAYONSSM
Ortel Communications Ltd.,ORTELBZ
CL Educate Ltd.,CLEDUCATEBE
Aeroflex Industries Ltd.,AEROFLEXEQ
Popular Vehicles and Services Ltd.,PVSLEQ
Pavna Industries Ltd.,PAVNAINDBE
Chemfab Alkalis Ltd.,CHEMFABEQ
Pricol Ltd.,PRICOLLTDEQ
Pricol Ltd.,PRICOL-REBE
R K Swamy Ltd.,RKSWAMYEQ
Yasho Industries Ltd.,YASHOEQ
Jalan Transolutions (India) Ltd.,JALANSM
MMP Industries Ltd.,MMPBE
Skipper Ltd.,SKIPPEREQ
Skipper Ltd.,SKIPPERPPE1
Skipper Ltd.,SKIPPER-REBE
Adani Energy Solutions Ltd.,ADANIENSOLEQ
Gujarat Gas Ltd.,GUJGASLTDEQ
Pneumatic Holdings Ltd.,PNEUMATICEQ
Jiya Eco Products Ltd.,JIYAECOBZ
Husys Consulting Ltd.,HUSYSIT
Husys Consulting Ltd.,HUSYSLTDSM
AKG Exim Ltd.,AKGEQ
AKG Exim Ltd.,AKG-REBE
Inox Green Energy Services Ltd.,INOXGREENEQ
Graphisads Ltd.,GRAPHISADST
S Chand & Company Ltd.,SCHANDEQ
Borosil Scientific Ltd.,BOROSCIEQ
Omfurn India Ltd.,OMFURNSM
KPIT Technologies Ltd.,KPITTECHEQ
Rajgor Castor Derivatives Ltd.,RCDLSM
Antony Waste Handling Cell Ltd.,AWHCLEQ
CMS Info Systems Ltd.,CMSINFOEQ
Aditya Ultra Steel Ltd,AUSLSM
Awfis Space Solutions Ltd,AWFISEQ
Blue Jet Healthcare Ltd,BLUEJETEQ
Deepak Builders & Engineers India Ltd.,DBEILEQ
Flair Writing Industries Ltd,FLAIREQ
Go Digit General Insurance Ltd.,GODIGITEQ
Greenchef Appliances Ltd,GREENCHEFSM
Indian Phosphate Ltd.,IPHLSM
Vraj Iron & Steel Ltd.,VRAJEQ
Signpost India Ltd.,SIGNPOSTEQ
Spectrum Talent Management Ltd.,SPECTSTMSM
Uma Converter Ltd.,UMASM
Visaman Global Sales Ltd.,VISAMANSM
Zaggle Prepaid Ocean Services Ltd.,ZAGGLEBE
VRL Logistics Ltd.,VRLLOGEQ
Future Supply Chain Solutions Ltd.,FSCBZ
Tara Chand InfraLogistic Solutions Ltd.,TARACHANDEQ
Navkar Corporation Ltd.,NAVKARCORPEQ
Jet Freight Logistics Ltd.,JETFREIGHTBE
Jet Freight Logistics Ltd.,JETFRE-REBE
Lancer Container Lines Ltd.,LANCEREQ
VL E-Governance & IT Solutions Ltd.,VLEGOVBE
Total Transport Systems Ltd.,TOTALEQ
AVG Logistics Ltd.,AVGEQ
Shree Vasu Logistics Ltd.,SVLLEQ
Ritco Logistics Ltd.,RITCOEQ
S J Logistics (India) Ltd.,SJLOGISTICST
Vishnusurya Projects And Infra Ltd.,VISHNUINFRST
Western Carriers (India) Ltd.,WCILEQ
DJ Mediaprint & Logistics Ltd.,DJMLBE
Destiny Logistics & Infra Ltd.,DESTINYST
Destiny Logistics & Infra Ltd.,DESTIN-REST
Timescan Logistics (India) Ltd.,TIMESCANSM
Delhivery Ltd.,DELHIVERYEQ
Amiable Logistic (India) Ltd.,AMIABLESM
DRS Cargo Movers Ltd.,DRSCARGOST
Allcargo Terminals Ltd.,ATLEQ
Transindia Real Estate Ltd.,TRELEQ
Committed Cargo Care Ltd.,COMMITTEDSM
Zeal Global Services Ltd.,ZEALSM
Oneclick Logistics Ltd.,OLILSM
Marinetrans India Ltd.,MARINETRANSM
Shree OSFM E-Mobility Ltd.,SHREEOSFMSM
Kaushalya Logistics Ltd.,KLLSM
Premier Roadlines Ltd.,PRLINDSM
Deccan Transcon Leasing Ltd.,DECCANTRANSM
Pranik Logistics Ltd.,PRANIKST
Infibeam Avenues Ltd.,INFIBEAMEQ
CarTrade Tech Ltd.,CARTRADEEQ
FSN E-Commerce Ventures Ltd.,NYKAAEQ
Womancart Ltd.,WOMANCARTST
Global Education Ltd.,GLOBALEQ
Sintex Plastics Technology Ltd.,SPTLBZ
Veranda Learning Solutions Ltd.,VERANDAEQ
Arihant Academy Ltd.,ARIHANTACAST
Moxsh Overseas Educon Ltd.,MOXSHSM
Addictive Learning Technology Ltd.,LAWSIKHOSM
DocMode Health Technologies Ltd.,DHTLST
Oriental Infra Trust,OSEINTRUSTIV
Mindspace Business Parks REIT,MINDSPACERR
Brookfield India Real Estate Trust,BIRETRR
PowerGrid Infrastructure Investment Trust,PGINVITIV
Shrem InvIT,SHREMINVITIV
Virescent Renewable Energy Trust,VIRESCENTIV
National Highways Infra Trust,NHITN1
National Highways Infra Trust,NHITN2
National Highways Infra Trust,NHITN3
National Highways Infra Trust,NHITIV
Highways Infrastructure Trust,HIGHWAYSIV
Anzen India Energy Yield Plus Trust,ANZENIV
Cube Highways Trust,CUBEINVITIV
IRB Infrastructure Trust,IRBITIV
IRB Infrastructure Trust,IRBIT-RE1ID
Sustainable Energy Infra Trust,SEITINVITIV
NDR InvIT Trust,NDRINVITIV
Bharat Highways InvIT,BHINVITIV
Homesfy Realty Ltd.,HOMESFYSM
Signatureglobal (India) Ltd.,SIGNATUREEQ
Sameera Agro And Infra Ltd.,SAIFLSM
V R Infraspace Ltd.,VRST
Arkade Developers Ltd.,ARKADEEQ
Urban Enviro Waste Management Ltd.,URBANST
Namo Ewaste Management Ltd.,NAMOEWASTESM
Forge Auto International Ltd.,FORGEAUTOSM
Premium Plast Ltd.,PREMIUMST
OBSC Perfection Ltd.,OBSCST
Aspire & Innovative Advertising Ltd.,ASPIRESM
Veritaas Advertising Ltd.,VERITAASSM
Naman In-Store (India) Ltd.,NAMANST
Blue Pebble Ltd.,BLUEPEBBLESM
HVAX Technologies Ltd.,HVAXST
